build,armor,kit,route,guard_rule,hp_scale,damage_scale,turns,won,hp_left,net_loss,gross_loss
cendre,airain,aucun,barque,unlimited,0.8,0.8,6,True,72.84,37.16,37.16
cendre,airain,aucun,barque,unlimited,0.8,1.0,6,True,63.55,46.45,46.45
cendre,airain,aucun,barque,unlimited,0.8,1.2,6,True,54.26,55.74,55.74
cendre,airain,aucun,barque,unlimited,1.0,0.8,6,True,55.39,54.61,54.61
cendre,airain,aucun,barque,unlimited,1.0,1.0,6,True,41.74,68.26,68.26
cendre,airain,aucun,barque,unlimited,1.0,1.2,6,True,28.09,81.91,81.91
cendre,airain,aucun,barque,unlimited,1.2,0.8,8,True,46.1,63.9,63.9
cendre,airain,aucun,barque,unlimited,1.2,1.0,8,True,30.13,79.87,79.87
cendre,airain,aucun,barque,unlimited,1.2,1.2,8,True,14.15,95.85,95.85
cendre,airain,purification,puits,unlimited,0.8,0.8,4,True,81.2,28.8,28.8
cendre,airain,purification,puits,unlimited,0.8,1.0,4,True,74.0,36.0,36.0
cendre,airain,purification,puits,unlimited,0.8,1.2,4,True,66.8,43.2,43.2
cendre,airain,purification,puits,unlimited,1.0,0.8,4,True,81.2,28.8,28.8
cendre,airain,purification,puits,unlimited,1.0,1.0,4,True,74.0,36.0,36.0
cendre,airain,purification,puits,unlimited,1.0,1.2,4,True,66.8,43.2,43.2
cendre,airain,purification,puits,unlimited,1.2,0.8,5,True,62.0,48.0,48.0
cendre,airain,purification,puits,unlimited,1.2,1.0,5,True,50.0,60.0,60.0
cendre,airain,purification,puits,unlimited,1.2,1.2,5,True,38.0,72.0,72.0
cendre,airain,purification,porte,unlimited,0.8,0.8,5,True,86.77,23.23,23.23
cendre,airain,purification,porte,unlimited,0.8,1.0,5,True,80.97,29.03,29.03
cendre,airain,purification,porte,unlimited,0.8,1.2,5,True,75.16,34.84,34.84
cendre,airain,purification,porte,unlimited,1.0,0.8,6,True,77.48,32.52,32.52
cendre,airain,purification,porte,unlimited,1.0,1.0,6,True,69.35,40.65,40.65
cendre,airain,purification,porte,unlimited,1.0,1.2,6,True,61.23,48.77,48.77
cendre,airain,purification,porte,unlimited,1.2,0.8,7,True,68.19,41.81,41.81
cendre,airain,purification,porte,unlimited,1.2,1.0,7,True,57.74,52.26,52.26
cendre,airain,purification,porte,unlimited,1.2,1.2,7,True,47.29,62.71,62.71
cendre,airain,purification,barque,unlimited,0.8,0.8,6,True,72.84,37.16,37.16
cendre,airain,purification,barque,unlimited,0.8,1.0,6,True,63.55,46.45,46.45
cendre,airain,purification,barque,unlimited,0.8,1.2,6,True,54.26,55.74,55.74
cendre,airain,purification,barque,unlimited,1.0,0.8,6,True,55.39,54.61,54.61
cendre,airain,purification,barque,unlimited,1.0,1.0,6,True,41.74,68.26,68.26
cendre,airain,purification,barque,unlimited,1.0,1.2,6,True,28.09,81.91,81.91
cendre,airain,purification,barque,unlimited,1.2,0.8,8,True,46.1,63.9,63.9
cendre,airain,purification,barque,unlimited,1.2,1.0,8,True,30.13,79.87,79.87
cendre,airain,purification,barque,unlimited,1.2,1.2,8,True,14.15,95.85,95.85
cendre,airain,ancrage,puits,unlimited,0.8,0.8,4,True,81.2,28.8,28.8
cendre,airain,ancrage,puits,unlimited,0.8,1.0,4,True,74.0,36.0,36.0
cendre,airain,ancrage,puits,unlimited,0.8,1.2,4,True,66.8,43.2,43.2
cendre,airain,ancrage,puits,unlimited,1.0,0.8,4,True,81.2,28.8,28.8
cendre,airain,ancrage,puits,unlimited,1.0,1.0,4,True,74.0,36.0,36.0
cendre,airain,ancrage,puits,unlimited,1.0,1.2,4,True,66.8,43.2,43.2
cendre,airain,ancrage,puits,unlimited,1.2,0.8,5,True,62.0,48.0,48.0
cendre,airain,ancrage,puits,unlimited,1.2,1.0,5,True,50.0,60.0,60.0
cendre,airain,ancrage,puits,unlimited,1.2,1.2,5,True,38.0,72.0,72.0
cendre,airain,ancrage,porte,unlimited,0.8,0.8,5,True,86.77,23.23,23.23
cendre,airain,ancrage,porte,unlimited,0.8,1.0,5,True,80.97,29.03,29.03
cendre,airain,ancrage,porte,unlimited,0.8,1.2,5,True,75.16,34.84,34.84
cendre,airain,ancrage,porte,unlimited,1.0,0.8,6,True,77.48,32.52,32.52
cendre,airain,ancrage,porte,unlimited,1.0,1.0,6,True,69.35,40.65,40.65
cendre,airain,ancrage,porte,unlimited,1.0,1.2,6,True,61.23,48.77,48.77
cendre,airain,ancrage,porte,unlimited,1.2,0.8,7,True,68.19,41.81,41.81
cendre,airain,ancrage,porte,unlimited,1.2,1.0,7,True,57.74,52.26,52.26
cendre,airain,ancrage,porte,unlimited,1.2,1.2,7,True,47.29,62.71,62.71
cendre,airain,ancrage,barque,unlimited,0.8,0.8,5,True,82.13,27.87,27.87
cendre,airain,ancrage,barque,unlimited,0.8,1.0,5,True,75.16,34.84,34.84
cendre,airain,ancrage,barque,unlimited,0.8,1.2,5,True,68.19,41.81,41.81
cendre,airain,ancrage,barque,unlimited,1.0,0.8,5,True,77.48,32.52,32.52
cendre,airain,ancrage,barque,unlimited,1.0,1.0,5,True,69.35,40.65,40.65
cendre,airain,ancrage,barque,unlimited,1.0,1.2,5,True,61.23,48.77,48.77
cendre,airain,ancrage,barque,unlimited,1.2,0.8,7,True,50.75,59.25,59.25
cendre,airain,ancrage,barque,unlimited,1.2,1.0,7,True,35.94,74.06,74.06
cendre,airain,ancrage,barque,unlimited,1.2,1.2,7,True,21.12,88.88,88.88
cendre,sceau,aucun,puits,unlimited,0.8,0.8,4,True,91.42,18.58,18.58
cendre,sceau,aucun,puits,unlimited,0.8,1.0,4,True,86.77,23.23,23.23
cendre,sceau,aucun,puits,unlimited,0.8,1.2,4,True,82.13,27.87,27.87
cendre,sceau,aucun,puits,unlimited,1.0,0.8,4,True,91.42,18.58,18.58
cendre,sceau,aucun,puits,unlimited,1.0,1.0,4,True,86.77,23.23,23.23
cendre,sceau,aucun,puits,unlimited,1.0,1.2,4,True,82.13,27.87,27.87
cendre,sceau,aucun,puits,unlimited,1.2,0.8,5,True,79.03,30.97,30.97
cendre,sceau,aucun,puits,unlimited,1.2,1.0,5,True,71.29,38.71,38.71
cendre,sceau,aucun,puits,unlimited,1.2,1.2,5,True,63.55,46.45,46.45
cendre,sceau,aucun,porte,unlimited,0.8,0.8,5,True,74.0,36.0,36.0
cendre,sceau,aucun,porte,unlimited,0.8,1.0,5,True,65.0,45.0,45.0
cendre,sceau,aucun,porte,unlimited,0.8,1.2,5,True,56.0,54.0,54.0
cendre,sceau,aucun,porte,unlimited,1.0,0.8,6,True,59.6,50.4,50.4
cendre,sceau,aucun,porte,unlimited,1.0,1.0,6,True,47.0,63.0,63.0
cendre,sceau,aucun,porte,unlimited,1.0,1.2,6,True,34.4,75.6,75.6
cendre,sceau,aucun,porte,unlimited,1.2,0.8,7,True,45.2,64.8,64.8
cendre,sceau,aucun,porte,unlimited,1.2,1.0,7,True,29.0,81.0,81.0
cendre,sceau,aucun,porte,unlimited,1.2,1.2,7,True,12.8,97.2,97.2
cendre,sceau,aucun,barque,unlimited,0.8,0.8,6,True,52.4,57.6,57.6
cendre,sceau,aucun,barque,unlimited,0.8,1.0,6,True,38.0,72.0,72.0
cendre,sceau,aucun,barque,unlimited,0.8,1.2,6,True,23.6,86.4,86.4
cendre,sceau,aucun,barque,unlimited,1.0,0.8,6,True,36.94,73.06,73.06
cendre,sceau,aucun,barque,unlimited,1.0,1.0,6,True,18.68,91.32,91.32
cendre,sceau,aucun,barque,unlimited,1.0,1.2,6,True,0.41,109.59,109.59
cendre,sceau,aucun,barque,unlimited,1.2,0.8,8,True,22.54,87.46,87.46
cendre,sceau,aucun,barque,unlimited,1.2,1.0,8,True,0.68,109.32,109.32
cendre,sceau,aucun,barque,unlimited,1.2,1.2,6,False,0,110,120.39
cendre,sceau,purification,puits,unlimited,0.8,0.8,4,True,91.42,18.58,18.58
cendre,sceau,purification,puits,unlimited,0.8,1.0,4,True,86.77,23.23,23.23
cendre,sceau,purification,puits,unlimited,0.8,1.2,4,True,82.13,27.87,27.87
cendre,sceau,purification,puits,unlimited,1.0,0.8,4,True,91.42,18.58,18.58
cendre,sceau,purification,puits,unlimited,1.0,1.0,4,True,86.77,23.23,23.23
cendre,sceau,purification,puits,unlimited,1.0,1.2,4,True,82.13,27.87,27.87
cendre,sceau,purification,puits,unlimited,1.2,0.8,5,True,79.03,30.97,30.97
cendre,sceau,purification,puits,unlimited,1.2,1.0,5,True,71.29,38.71,38.71
cendre,sceau,purification,puits,unlimited,1.2,1.2,5,True,63.55,46.45,46.45
cendre,sceau,purification,porte,unlimited,0.8,0.8,5,True,74.0,36.0,36.0
cendre,sceau,purification,porte,unlimited,0.8,1.0,5,True,65.0,45.0,45.0
cendre,sceau,purification,porte,unlimited,0.8,1.2,5,True,56.0,54.0,54.0
cendre,sceau,purification,porte,unlimited,1.0,0.8,6,True,59.6,50.4,50.4
cendre,sceau,purification,porte,unlimited,1.0,1.0,6,True,47.0,63.0,63.0
cendre,sceau,purification,porte,unlimited,1.0,1.2,6,True,34.4,75.6,75.6
cendre,sceau,purification,porte,unlimited,1.2,0.8,7,True,45.2,64.8,64.8
cendre,sceau,purification,porte,unlimited,1.2,1.0,7,True,29.0,81.0,81.0
cendre,sceau,purification,porte,unlimited,1.2,1.2,7,True,12.8,97.2,97.2
cendre,sceau,purification,barque,unlimited,0.8,0.8,6,True,52.4,57.6,57.6
cendre,sceau,purification,barque,unlimited,0.8,1.0,6,True,38.0,72.0,72.0
cendre,sceau,purification,barque,unlimited,0.8,1.2,6,True,23.6,86.4,86.4
cendre,sceau,purification,barque,unlimited,1.0,0.8,6,True,36.94,73.06,73.06
cendre,sceau,purification,barque,unlimited,1.0,1.0,6,True,18.68,91.32,91.32
cendre,sceau,purification,barque,unlimited,1.0,1.2,6,True,0.41,109.59,109.59
cendre,sceau,purification,barque,unlimited,1.2,0.8,8,True,22.54,87.46,87.46
cendre,sceau,purification,barque,unlimited,1.2,1.0,8,True,0.68,109.32,109.32
cendre,sceau,purification,barque,unlimited,1.2,1.2,6,False,0,110,120.39
cendre,sceau,ancrage,puits,unlimited,0.8,0.8,4,True,91.42,18.58,18.58
cendre,sceau,ancrage,puits,unlimited,0.8,1.0,4,True,86.77,23.23,23.23
cendre,sceau,ancrage,puits,unlimited,0.8,1.2,4,True,82.13,27.87,27.87
cendre,sceau,ancrage,puits,unlimited,1.0,0.8,4,True,91.42,18.58,18.58
cendre,sceau,ancrage,puits,unlimited,1.0,1.0,4,True,86.77,23.23,23.23
cendre,sceau,ancrage,puits,unlimited,1.0,1.2,4,True,82.13,27.87,27.87
cendre,sceau,ancrage,puits,unlimited,1.2,0.8,5,True,79.03,30.97,30.97
cendre,sceau,ancrage,puits,unlimited,1.2,1.0,5,True,71.29,38.71,38.71
cendre,sceau,ancrage,puits,unlimited,1.2,1.2,5,True,63.55,46.45,46.45
cendre,sceau,ancrage,porte,unlimited,0.8,0.8,5,True,74.0,36.0,36.0
cendre,sceau,ancrage,porte,unlimited,0.8,1.0,5,True,65.0,45.0,45.0
cendre,sceau,ancrage,porte,unlimited,0.8,1.2,5,True,56.0,54.0,54.0
cendre,sceau,ancrage,porte,unlimited,1.0,0.8,6,True,59.6,50.4,50.4
cendre,sceau,ancrage,porte,unlimited,1.0,1.0,6,True,47.0,63.0,63.0
cendre,sceau,ancrage,porte,unlimited,1.0,1.2,6,True,34.4,75.6,75.6
cendre,sceau,ancrage,porte,unlimited,1.2,0.8,7,True,45.2,64.8,64.8
cendre,sceau,ancrage,porte,unlimited,1.2,1.0,7,True,29.0,81.0,81.0
cendre,sceau,ancrage,porte,unlimited,1.2,1.2,7,True,12.8,97.2,97.2
cendre,sceau,ancrage,barque,unlimited,0.8,0.8,5,True,66.8,43.2,43.2
cendre,sceau,ancrage,barque,unlimited,0.8,1.0,5,True,56.0,54.0,54.0
cendre,sceau,ancrage,barque,unlimited,0.8,1.2,5,True,45.2,64.8,64.8
cendre,sceau,ancrage,barque,unlimited,1.0,0.8,5,True,59.6,50.4,50.4
cendre,sceau,ancrage,barque,unlimited,1.0,1.0,5,True,47.0,63.0,63.0
cendre,sceau,ancrage,barque,unlimited,1.0,1.2,5,True,34.4,75.6,75.6
cendre,sceau,ancrage,barque,unlimited,1.2,0.8,7,True,29.74,80.26,80.26
cendre,sceau,ancrage,barque,unlimited,1.2,1.0,7,True,9.68,100.32,100.32
cendre,sceau,ancrage,barque,unlimited,1.2,1.2,6,False,0,110,120.39
cendre,mixte,aucun,puits,unlimited,0.8,0.8,4,True,86.39,23.61,23.61
cendre,mixte,aucun,puits,unlimited,0.8,1.0,4,True,80.49,29.51,29.51
cendre,mixte,aucun,puits,unlimited,0.8,1.2,4,True,74.59,35.41,35.41
cendre,mixte,aucun,puits,unlimited,1.0,0.8,4,True,86.39,23.61,23.61
cendre,mixte,aucun,puits,unlimited,1.0,1.0,4,True,80.49,29.51,29.51
cendre,mixte,aucun,puits,unlimited,1.0,1.2,4,True,74.59,35.41,35.41
cendre,mixte,aucun,puits,unlimited,1.2,0.8,5,True,70.66,39.34,39.34
cendre,mixte,aucun,puits,unlimited,1.2,1.0,5,True,60.82,49.18,49.18
cendre,mixte,aucun,puits,unlimited,1.2,1.2,5,True,50.98,59.02,59.02
cendre,mixte,aucun,porte,unlimited,0.8,0.8,5,True,80.49,29.51,29.51
cendre,mixte,aucun,porte,unlimited,0.8,1.0,5,True,73.11,36.89,36.89
cendre,mixte,aucun,porte,unlimited,0.8,1.2,5,True,65.74,44.26,44.26
cendre,mixte,aucun,porte,unlimited,1.0,0.8,6,True,68.69,41.31,41.31
cendre,mixte,aucun,porte,unlimited,1.0,1.0,6,True,58.36,51.64,51.64
cendre,mixte,aucun,porte,unlimited,1.0,1.2,6,True,48.03,61.97,61.97
cendre,mixte,aucun,porte,unlimited,1.2,0.8,7,True,56.89,53.11,53.11
cendre,mixte,aucun,porte,unlimited,1.2,1.0,7,True,43.61,66.39,66.39
cendre,mixte,aucun,porte,unlimited,1.2,1.2,7,True,30.33,79.67,79.67
cendre,mixte,aucun,barque,unlimited,0.8,0.8,6,True,62.79,47.21,47.21
cendre,mixte,aucun,barque,unlimited,0.8,1.0,6,True,50.98,59.02,59.02
cendre,mixte,aucun,barque,unlimited,0.8,1.2,6,True,39.18,70.82,70.82
cendre,mixte,aucun,barque,unlimited,1.0,0.8,6,True,46.39,63.61,63.61
cendre,mixte,aucun,barque,unlimited,1.0,1.0,6,True,30.49,79.51,79.51
cendre,mixte,aucun,barque,unlimited,1.0,1.2,6,True,14.59,95.41,95.41
cendre,mixte,aucun,barque,unlimited,1.2,0.8,8,True,34.59,75.41,75.41
cendre,mixte,aucun,barque,unlimited,1.2,1.0,8,True,15.74,94.26,94.26
cendre,mixte,aucun,barque,unlimited,1.2,1.2,7,False,0,110,113.11
cendre,mixte,purification,puits,unlimited,0.8,0.8,4,True,86.39,23.61,23.61
cendre,mixte,purification,puits,unlimited,0.8,1.0,4,True,80.49,29.51,29.51
cendre,mixte,purification,puits,unlimited,0.8,1.2,4,True,74.59,35.41,35.41
cendre,mixte,purification,puits,unlimited,1.0,0.8,4,True,86.39,23.61,23.61
cendre,mixte,purification,puits,unlimited,1.0,1.0,4,True,80.49,29.51,29.51
cendre,mixte,purification,puits,unlimited,1.0,1.2,4,True,74.59,35.41,35.41
cendre,mixte,purification,puits,unlimited,1.2,0.8,5,True,70.66,39.34,39.34
cendre,mixte,purification,puits,unlimited,1.2,1.0,5,True,60.82,49.18,49.18
cendre,mixte,purification,puits,unlimited,1.2,1.2,5,True,50.98,59.02,59.02
cendre,mixte,purification,porte,unlimited,0.8,0.8,5,True,80.49,29.51,29.51
cendre,mixte,purification,porte,unlimited,0.8,1.0,5,True,73.11,36.89,36.89
cendre,mixte,purification,porte,unlimited,0.8,1.2,5,True,65.74,44.26,44.26
cendre,mixte,purification,porte,unlimited,1.0,0.8,6,True,68.69,41.31,41.31
cendre,mixte,purification,porte,unlimited,1.0,1.0,6,True,58.36,51.64,51.64
cendre,mixte,purification,porte,unlimited,1.0,1.2,6,True,48.03,61.97,61.97
cendre,mixte,purification,porte,unlimited,1.2,0.8,7,True,56.89,53.11,53.11
cendre,mixte,purification,porte,unlimited,1.2,1.0,7,True,43.61,66.39,66.39
cendre,mixte,purification,porte,unlimited,1.2,1.2,7,True,30.33,79.67,79.67
cendre,mixte,purification,barque,unlimited,0.8,0.8,6,True,62.79,47.21,47.21
cendre,mixte,purification,barque,unlimited,0.8,1.0,6,True,50.98,59.02,59.02
cendre,mixte,purification,barque,unlimited,0.8,1.2,6,True,39.18,70.82,70.82
cendre,mixte,purification,barque,unlimited,1.0,0.8,6,True,46.39,63.61,63.61
cendre,mixte,purification,barque,unlimited,1.0,1.0,6,True,30.49,79.51,79.51
cendre,mixte,purification,barque,unlimited,1.0,1.2,6,True,14.59,95.41,95.41
cendre,mixte,purification,barque,unlimited,1.2,0.8,8,True,34.59,75.41,75.41
cendre,mixte,purification,barque,unlimited,1.2,1.0,8,True,15.74,94.26,94.26
cendre,mixte,purification,barque,unlimited,1.2,1.2,7,False,0,110,113.11
cendre,mixte,ancrage,puits,unlimited,0.8,0.8,4,True,86.39,23.61,23.61
cendre,mixte,ancrage,puits,unlimited,0.8,1.0,4,True,80.49,29.51,29.51
cendre,mixte,ancrage,puits,unlimited,0.8,1.2,4,True,74.59,35.41,35.41
cendre,mixte,ancrage,puits,unlimited,1.0,0.8,4,True,86.39,23.61,23.61
cendre,mixte,ancrage,puits,unlimited,1.0,1.0,4,True,80.49,29.51,29.51
cendre,mixte,ancrage,puits,unlimited,1.0,1.2,4,True,74.59,35.41,35.41
cendre,mixte,ancrage,puits,unlimited,1.2,0.8,5,True,70.66,39.34,39.34
cendre,mixte,ancrage,puits,unlimited,1.2,1.0,5,True,60.82,49.18,49.18
cendre,mixte,ancrage,puits,unlimited,1.2,1.2,5,True,50.98,59.02,59.02
cendre,mixte,ancrage,porte,unlimited,0.8,0.8,5,True,80.49,29.51,29.51
cendre,mixte,ancrage,porte,unlimited,0.8,1.0,5,True,73.11,36.89,36.89
cendre,mixte,ancrage,porte,unlimited,0.8,1.2,5,True,65.74,44.26,44.26
cendre,mixte,ancrage,porte,unlimited,1.0,0.8,6,True,68.69,41.31,41.31
cendre,mixte,ancrage,porte,unlimited,1.0,1.0,6,True,58.36,51.64,51.64
cendre,mixte,ancrage,porte,unlimited,1.0,1.2,6,True,48.03,61.97,61.97
cendre,mixte,ancrage,porte,unlimited,1.2,0.8,7,True,56.89,53.11,53.11
cendre,mixte,ancrage,porte,unlimited,1.2,1.0,7,True,43.61,66.39,66.39
cendre,mixte,ancrage,porte,unlimited,1.2,1.2,7,True,30.33,79.67,79.67
cendre,mixte,ancrage,barque,unlimited,0.8,0.8,5,True,74.59,35.41,35.41
cendre,mixte,ancrage,barque,unlimited,0.8,1.0,5,True,65.74,44.26,44.26
cendre,mixte,ancrage,barque,unlimited,0.8,1.2,5,True,56.89,53.11,53.11
cendre,mixte,ancrage,barque,unlimited,1.0,0.8,5,True,68.69,41.31,41.31
cendre,mixte,ancrage,barque,unlimited,1.0,1.0,5,True,58.36,51.64,51.64
cendre,mixte,ancrage,barque,unlimited,1.0,1.2,5,True,48.03,61.97,61.97
cendre,mixte,ancrage,barque,unlimited,1.2,0.8,7,True,40.49,69.51,69.51
cendre,mixte,ancrage,barque,unlimited,1.2,1.0,7,True,23.11,86.89,86.89
cendre,mixte,ancrage,barque,unlimited,1.2,1.2,7,True,5.74,104.26,104.26
cendre,legere,aucun,puits,unlimited,0.8,0.8,4,True,83.82,26.18,26.18
cendre,legere,aucun,puits,unlimited,0.8,1.0,4,True,77.27,32.73,32.73
cendre,legere,aucun,puits,unlimited,0.8,1.2,4,True,70.73,39.27,39.27
cendre,legere,aucun,puits,unlimited,1.0,0.8,4,True,83.82,26.18,26.18
cendre,legere,aucun,puits,unlimited,1.0,1.0,4,True,77.27,32.73,32.73
cendre,legere,aucun,puits,unlimited,1.0,1.2,4,True,70.73,39.27,39.27
cendre,legere,aucun,puits,unlimited,1.2,0.8,5,True,66.36,43.64,43.64
cendre,legere,aucun,puits,unlimited,1.2,1.0,5,True,55.45,54.55,54.55
cendre,legere,aucun,puits,unlimited,1.2,1.2,5,True,44.55,65.45,65.45
cendre,legere,aucun,porte,unlimited,0.8,0.8,5,True,77.27,32.73,32.73
cendre,legere,aucun,porte,unlimited,0.8,1.0,5,True,69.09,40.91,40.91
cendre,legere,aucun,porte,unlimited,0.8,1.2,5,True,60.91,49.09,49.09
cendre,legere,aucun,porte,unlimited,1.0,0.8,6,True,64.18,45.82,45.82
cendre,legere,aucun,porte,unlimited,1.0,1.0,6,True,52.73,57.27,57.27
cendre,legere,aucun,porte,unlimited,1.0,1.2,6,True,41.27,68.73,68.73
cendre,legere,aucun,porte,unlimited,1.2,0.8,7,True,51.09,58.91,58.91
cendre,legere,aucun,porte,unlimited,1.2,1.0,7,True,36.36,73.64,73.64
cendre,legere,aucun,porte,unlimited,1.2,1.2,7,True,21.64,88.36,88.36
cendre,legere,aucun,barque,unlimited,0.8,0.8,6,True,57.64,52.36,52.36
cendre,legere,aucun,barque,unlimited,0.8,1.0,6,True,44.55,65.45,65.45
cendre,legere,aucun,barque,unlimited,0.8,1.2,6,True,31.45,78.55,78.55
cendre,legere,aucun,barque,unlimited,1.0,0.8,6,True,39.45,70.55,70.55
cendre,legere,aucun,barque,unlimited,1.0,1.0,6,True,21.82,88.18,88.18
cendre,legere,aucun,barque,unlimited,1.0,1.2,6,True,4.18,105.82,105.82
cendre,legere,aucun,barque,unlimited,1.2,0.8,8,True,26.36,83.64,83.64
cendre,legere,aucun,barque,unlimited,1.2,1.0,8,True,5.45,104.55,104.55
cendre,legere,aucun,barque,unlimited,1.2,1.2,6,False,0,110,115.64
cendre,legere,purification,puits,unlimited,0.8,0.8,4,True,83.82,26.18,26.18
cendre,legere,purification,puits,unlimited,0.8,1.0,4,True,77.27,32.73,32.73
cendre,legere,purification,puits,unlimited,0.8,1.2,4,True,70.73,39.27,39.27
cendre,legere,purification,puits,unlimited,1.0,0.8,4,True,83.82,26.18,26.18
cendre,legere,purification,puits,unlimited,1.0,1.0,4,True,77.27,32.73,32.73
cendre,legere,purification,puits,unlimited,1.0,1.2,4,True,70.73,39.27,39.27
cendre,legere,purification,puits,unlimited,1.2,0.8,5,True,66.36,43.64,43.64
cendre,legere,purification,puits,unlimited,1.2,1.0,5,True,55.45,54.55,54.55
cendre,legere,purification,puits,unlimited,1.2,1.2,5,True,44.55,65.45,65.45
cendre,legere,purification,porte,unlimited,0.8,0.8,5,True,77.27,32.73,32.73
cendre,legere,purification,porte,unlimited,0.8,1.0,5,True,69.09,40.91,40.91
cendre,legere,purification,porte,unlimited,0.8,1.2,5,True,60.91,49.09,49.09
cendre,legere,purification,porte,unlimited,1.0,0.8,6,True,64.18,45.82,45.82
cendre,legere,purification,porte,unlimited,1.0,1.0,6,True,52.73,57.27,57.27
cendre,legere,purification,porte,unlimited,1.0,1.2,6,True,41.27,68.73,68.73
cendre,legere,purification,porte,unlimited,1.2,0.8,7,True,51.09,58.91,58.91
cendre,legere,purification,porte,unlimited,1.2,1.0,7,True,36.36,73.64,73.64
cendre,legere,purification,porte,unlimited,1.2,1.2,7,True,21.64,88.36,88.36
cendre,legere,purification,barque,unlimited,0.8,0.8,6,True,57.64,52.36,52.36
cendre,legere,purification,barque,unlimited,0.8,1.0,6,True,44.55,65.45,65.45
cendre,legere,purification,barque,unlimited,0.8,1.2,6,True,31.45,78.55,78.55
cendre,legere,purification,barque,unlimited,1.0,0.8,6,True,39.45,70.55,70.55
cendre,legere,purification,barque,unlimited,1.0,1.0,6,True,21.82,88.18,88.18
cendre,legere,purification,barque,unlimited,1.0,1.2,6,True,4.18,105.82,105.82
cendre,legere,purification,barque,unlimited,1.2,0.8,8,True,26.36,83.64,83.64
cendre,legere,purification,barque,unlimited,1.2,1.0,8,True,5.45,104.55,104.55
cendre,legere,purification,barque,unlimited,1.2,1.2,6,False,0,110,115.64
cendre,legere,ancrage,puits,unlimited,0.8,0.8,4,True,83.82,26.18,26.18
cendre,legere,ancrage,puits,unlimited,0.8,1.0,4,True,77.27,32.73,32.73
cendre,legere,ancrage,puits,unlimited,0.8,1.2,4,True,70.73,39.27,39.27
cendre,legere,ancrage,puits,unlimited,1.0,0.8,4,True,83.82,26.18,26.18
cendre,legere,ancrage,puits,unlimited,1.0,1.0,4,True,77.27,32.73,32.73
cendre,legere,ancrage,puits,unlimited,1.0,1.2,4,True,70.73,39.27,39.27
cendre,legere,ancrage,puits,unlimited,1.2,0.8,5,True,66.36,43.64,43.64
cendre,legere,ancrage,puits,unlimited,1.2,1.0,5,True,55.45,54.55,54.55
cendre,legere,ancrage,puits,unlimited,1.2,1.2,5,True,44.55,65.45,65.45
cendre,legere,ancrage,porte,unlimited,0.8,0.8,5,True,77.27,32.73,32.73
cendre,legere,ancrage,porte,unlimited,0.8,1.0,5,True,69.09,40.91,40.91
cendre,legere,ancrage,porte,unlimited,0.8,1.2,5,True,60.91,49.09,49.09
cendre,legere,ancrage,porte,unlimited,1.0,0.8,6,True,64.18,45.82,45.82
cendre,legere,ancrage,porte,unlimited,1.0,1.0,6,True,52.73,57.27,57.27
cendre,legere,ancrage,porte,unlimited,1.0,1.2,6,True,41.27,68.73,68.73
cendre,legere,ancrage,porte,unlimited,1.2,0.8,7,True,51.09,58.91,58.91
cendre,legere,ancrage,porte,unlimited,1.2,1.0,7,True,36.36,73.64,73.64
cendre,legere,ancrage,porte,unlimited,1.2,1.2,7,True,21.64,88.36,88.36
cendre,legere,ancrage,barque,unlimited,0.8,0.8,5,True,70.73,39.27,39.27
cendre,legere,ancrage,barque,unlimited,0.8,1.0,5,True,60.91,49.09,49.09
cendre,legere,ancrage,barque,unlimited,0.8,1.2,5,True,51.09,58.91,58.91
cendre,legere,ancrage,barque,unlimited,1.0,0.8,5,True,64.18,45.82,45.82
cendre,legere,ancrage,barque,unlimited,1.0,1.0,5,True,52.73,57.27,57.27
cendre,legere,ancrage,barque,unlimited,1.0,1.2,5,True,41.27,68.73,68.73
cendre,legere,ancrage,barque,unlimited,1.2,0.8,7,True,32.91,77.09,77.09
cendre,legere,ancrage,barque,unlimited,1.2,1.0,7,True,13.64,96.36,96.36
cendre,legere,ancrage,barque,unlimited,1.2,1.2,6,False,0,110,115.64
entrave,airain,aucun,puits,unlimited,0.8,0.8,6,True,82.0,28.0,28.0
entrave,airain,aucun,puits,unlimited,0.8,1.0,6,True,70.0,40.0,40.0
entrave,airain,aucun,puits,unlimited,0.8,1.2,6,True,58.0,52.0,52.0
entrave,airain,aucun,puits,unlimited,1.0,0.8,7,True,63.2,46.8,46.8
entrave,airain,aucun,puits,unlimited,1.0,1.0,7,True,44.0,66.0,66.0
entrave,airain,aucun,puits,unlimited,1.0,1.2,7,True,24.8,85.2,85.2
entrave,airain,aucun,puits,unlimited,1.2,0.8,9,True,54.0,56.0,56.0
entrave,airain,aucun,puits,unlimited,1.2,1.0,9,True,30.0,80.0,80.0
entrave,airain,aucun,puits,unlimited,1.2,1.2,9,True,6.0,104.0,104.0
entrave,airain,aucun,porte,unlimited,0.8,0.8,14,True,101.42,8.58,8.58
entrave,airain,aucun,porte,unlimited,0.8,1.0,14,True,88.71,21.29,21.29
entrave,airain,aucun,porte,unlimited,0.8,1.2,14,True,72.45,37.55,37.55
entrave,airain,aucun,porte,unlimited,1.0,0.8,18,True,101.42,8.58,8.58
entrave,airain,aucun,porte,unlimited,1.0,1.0,18,True,85.48,24.52,24.52
entrave,airain,aucun,porte,unlimited,1.0,1.2,18,True,64.58,45.42,45.42
